"playerID","awardID","yearID","lgID","tie","notes"
"freemfr01","Most Valuable Player",2020,"NL",NA,NA
"biebesh01","Cy Young Award",2020,"AL",NA,NA
"bauertr01","Cy Young Award",2020,"NL",NA,NA
"lewisky01","Rookie of the Year",2020,"AL",NA,NA
"willide03","Rookie of the Year",2020,"NL",NA,NA
"wainwad01","Roberto Clemente Award",2020,"ML",NA,NA
"abreujo02","Hank Aaron Award",2020,"AL",NA,NA
"freemfr01","Hank Aaron Award",2020,"NL",NA,NA
"perezsa02","Silver Slugger",2020,"AL",NA,"C"
"abreujo02","Silver Slugger",2020,"AL",NA,"1B"
"lemahdj01","Silver Slugger",2020,"AL",NA,"2B"
"ramirjo01","Silver Slugger",2020,"AL",NA,"3B"
"anderti01","SIlver Slugger",2020,"AL",NA,"SS"
"jimenel02","Silver Slugger",2020,"AL",NA,"OF"
"hernate01","Silver Slugger",2020,"AL",NA,"OF"
"troutmi01","Silver Slugger",2020,"AL",NA,"OF"
"cruzne02","Silver Slugger",2020,"AL",NA,"DH"
"darnatr01","Silver Slugger",2020,"NL",NA,"C"
"freemfr01","Silver Slugger",2020,"NL",NA,"1B"
"solando01","Silver Slugger",2020,"NL",NA,"2B"
"machama01","Silver Slugger",2020,"NL",NA,"3B"
"tatisfe02","Silver Slugger",2020,"NL",NA,"SS"
"sotoju01","Silver Slugger",2020,"NL",NA,"OF"
"bettsmo01","Silver Slugger",2020,"NL",NA,"OF"
"acunaro01","Silver Slugger",2020,"NL",NA,"OF"
"perezro02","Gold Glove",2020,"AL",NA,"C"
"whiteev01","Gold Glove",2020,"AL",NA,"1B"
"hernace02","Gold Glove",2020,"AL",NA,"2B"
"turneju01","NLCS MVP",2017,"NL","Y","Co-MVP"
"tayloch03","NLCS MVP",2017,"NL","Y","Co-MVP"
"moustmi01","Comeback Player of the Year",2017,"AL",NA,NA
"zimmery01","Comeback Player of the Year",2017,"NL",NA,NA
"cruzne02","Outstanding DH Award",2017,"AL",NA,NA
"kimbrcr01","Reliever of the Year Award",2017,"AL",NA,NA
"janseke01","Reliever of the Year Award",2017,"NL",NA,NA
"sanchga02","TSN All-Star",2017,"AL",NA,"C"
"hosmeer01","TSN All-Star",2017,"AL",NA,"1B"
"altuvjo01","TSN All-Star",2017,"AL",NA,"2B"
"lindofr01","TSN All-Star",2017,"AL",NA,"SS"
"judgeaa01","TSN All-Star",2017,"AL",NA,"OF"
"bettsmo01","TSN All-Star",2017,"AL",NA,"OF"
"troutmi01","TSN All-Star",2017,"AL",NA,"OF"
"cruzne02","TSN All-Star",2017,"AL",NA,"DH"
"salech01","TSN All-Star",2017,"AL",NA,"SP"
"kimbrcr01","TSN All-Star",2017,"AL",NA,"RP"
"poseybu01","TSN All-Star",2017,"NL",NA,"C"
"vottojo01","TSN All-Star",2017,"NL",NA,"1B"
"murphda08","TSN All-Star",2017,"NL",NA,"2B"
"rendoan01","TSN All-Star",2017,"NL",NA,"3B"
"seageco01","TSN All-Star",2017,"NL",NA,"SS"
"stantmi03","TSN All-Star",2017,"NL",NA,"OF"
"blackch02","TSN All-Star",2017,"NL",NA,"OF"
"ozunama01","TSN All-Star",2017,"NL",NA,"OF"
"scherma01","TSN All-Star",2017,"NL",NA,"SP"
"janseke01","TSN All-Star",2017,"NL",NA,"RP"
"bettsmo01","Most Valuable Player",2018,"AL",NA,NA
"yelicch01","Most Valuable Player",2018,"NL",NA,NA
"snellbl01","Cy Young Award",2018,"AL",NA,NA
"degroja01","Cy Young Award",2018,"NL",NA,NA
"ohtansh01","Rookie of the Year",2018,"AL",NA,NA
"acunaro01","Rookie of the Year",2018,"NL",NA,NA
"molinya01","Roberto Clemente Award",2018,"ML",NA,NA
"martijd02","Hank Aaron Award",2018,"AL",NA,NA
"yelicch01","Hank Aaron Award",2018,"NL",NA,NA
"perezsa02","Silver Slugger",2018,"AL",NA,"C"
"abreujo02","Silver Slugger",2018,"AL",NA,"1B"
"altuvjo01","Silver Slugger",2018,"AL",NA,"2B"
"ramirjo01","Silver Slugger",2018,"AL",NA,"3B"
"lindofr01","SIlver Slugger",2018,"AL",NA,"SS"
"martijd02","Silver Slugger",2018,"AL",NA,"OF"
"troutmi01","Silver Slugger",2018,"AL",NA,"OF"
"bettsmo01","Silver Slugger",2018,"AL",NA,"OF"
"martijd02","Silver Slugger",2018,"AL",NA,"DH"
"realmjt01","Silver Slugger",2018,"NL",NA,"C"
"goldspa01","Silver Slugger",2018,"NL",NA,"1B"
"baezja01","Silver Slugger",2018,"NL",NA,"2B"
"arenano01","Silver Slugger",2018,"NL",NA,"3B"
"storytr01","Silver Slugger",2018,"NL",NA,"SS"
"markani01","Silver Slugger",2018,"NL",NA,"OF"
"peralda01","Silver Slugger",2018,"NL",NA,"OF"
"yelicch01","Silver Slugger",2018,"NL",NA,"OF"
"marquge01","Silver Slugger",2018,"NL",NA,"P"
"perezsa02","Gold Glove",2018,"AL",NA,"C"
"olsonma02","Gold Glove",2018,"AL",NA,"1B"
"kinslia01","Gold Glove",2018,"AL",NA,"2B"
"chapmma01","Gold Glove",2018,"AL",NA,"3B"
"simmoan01","Gold Glove",2018,"AL",NA,"SS"
"gordoal01","Gold Glove",2018,"AL",NA,"LF"
"bradlja02","Gold Glove",2018,"AL",NA,"CF"
"bettsmo01","Gold Glove",2018,"AL",NA,"RF"
"keuchda01","Gold Glove",2018,"AL",NA,"P"
"molinya01","Gold Glove",2018,"NL",NA,"C"
"rizzoan01","Gold Glove",2018,"NL","Y","1B"
"lemahdj01","Gold Glove",2018,"NL",NA,"2B"
"arenano01","Gold Glove",2018,"NL",NA,"3B"
"ahmedni01","Gold Glove",2018,"NL",NA,"SS"
"dickeco01","Gold Glove",2018,"NL",NA,"LF"
"inciaen01","Gold Glove",2018,"NL",NA,"CF"
"markani01","Gold Glove",2018,"NL",NA,"RF"
"greinza01","Gold Glove",2018,"NL",NA,"P"
"pearcst01","World Series MVP",2018,"ML",NA,NA
"bradlja02","ALCS MVP",2018,"AL",NA,NA
"bellico01","NLCS MVP",2018,"NL",NA,NA
"priceda01","Comeback Player of the Year",2018,"AL",NA,NA
"ventejo01","Comeback Player of the Year",2018,"NL",NA,NA
"daviskh01","Outstanding DH Award",2018,NA,NA,NA
"diazed04","Reliever of the Year Award",2018,"AL",NA,NA
"haderjo01","Reliever of the Year Award",2018,"NL",NA,NA
"gomesya01","TSN All-Star",2018,"AL",NA,"C"
"olsonma02","TSN All-Star",2018,"AL",NA,"1B"
"altuvjo01","TSN All-Star",2018,"AL",NA,"2B"
"lindofr01","TSN All-Star",2018,"AL",NA,"SS"
"bettsmo01","TSN All-Star",2018,"AL",NA,"OF"
"troutmi01","TSN All-Star",2018,"AL",NA,"OF"
"judgeaa01","TSN All-Star",2018,"AL",NA,"OF"
"martijd02","TSN All-Star",2018,"AL",NA,"DH"
"salech01","TSN All-Star",2018,"AL",NA,"SP"
"diazed04","TSN All-Star",2018,"AL",NA,"RP"
"realmjt01","TSN All-Star",2018,"NL",NA,"C"
"freemfr01","TSN All-Star",2018,"NL",NA,"1B"
"baezja01","TSN All-Star",2018,"NL",NA,"2B"
"arenano01","TSN All-Star",2018,"NL",NA,"3B"
"storytr01","TSN All-Star",2018,"NL",NA,"SS"
"yelicch01","TSN All-Star",2018,"NL",NA,"OF"
"acunaro01","TSN All-Star",2018,"NL",NA,"OF"
"cainlo01","TSN All-Star",2018,"NL",NA,"OF"
"degroja01","TSN All-Star",2018,"NL",NA,"SP"
"haderjo01","TSN All-Star",2018,"NL",NA,"RP"
"planked01","Baseball Magazine All-Star",1909,"ML",NA,"P5"
"johnswa01","Baseball Magazine All-Star",1909,"ML",NA,"P6"
"cobbty01","Baseball Magazine All-Star",1909,"ML",NA,"RF"
"wagneho01","Baseball Magazine All-Star",1909,"ML",NA,"SS"
"chancfr01","Baseball Magazine All-Star",1909,"NL",NA,"1B"
"eversjo01","Baseball Magazine All-Star",1909,"NL",NA,"2B"
"devliar01","Baseball Magazine All-Star",1909,"NL",NA,"3B"
"klingjo01","Baseball Magazine All-Star",1909,"NL",NA,"C1"
"gibsoge01","Baseball Magazine All-Star",1909,"NL",NA,"C2"
"bresnro01","Baseball Magazine All-Star",1909,"NL",NA,"C3"
"leachto01","Baseball Magazine All-Star",1909,"NL",NA,"CF"
"clarkfr01","Baseball Magazine All-Star",1909,"NL",NA,"LF"
"mathech01","Baseball Magazine All-Star",1909,"NL",NA,"P1"
"brownmo01","Baseball Magazine All-Star",1909,"NL",NA,"P2"
"reulbed01","Baseball Magazine All-Star",1909,"NL",NA,"P3"
"camniho01","Baseball Magazine All-Star",1909,"NL",NA,"P4"
"adamsba01","Baseball Magazine All-Star",1909,"NL",NA,"P5"
"hofmaso01","Baseball Magazine All-Star",1909,"NL",NA,"RF"
"wagneho01","Baseball Magazine All-Star",1909,"NL",NA,"SS"
"cobbty01","Triple Crown",1909,"AL",NA,NA
"chaseha01","Baseball Magazine All-Star",1910,"AL",NA,"1B"
"lajoina01","Baseball Magazine All-Star",1910,"AL",NA,"2B"
"lordha01","Baseball Magazine All-Star",1910,"AL",NA,"3B"
"thomair01","Baseball Magazine All-Star",1910,"AL",NA,"C1"
"sweened01","Baseball Magazine All-Star",1910,"AL",NA,"C2"
"speaktr01","Baseball Magazine All-Star",1910,"AL",NA,"CF"
"stonege01","Baseball Magazine All-Star",1910,"AL",NA,"LF"
"walshed01","Baseball Magazine All-Star",1910,"AL",NA,"P1"
"coombja01","Baseball Magazine All-Star",1910,"AL",NA,"P2"
"bendech01","Baseball Magazine All-Star",1910,"AL",NA,"P3"
"cobbty01","Baseball Magazine All-Star",1910,"AL",NA,"RF"
"wallabo01","Baseball Magazine All-Star",1910,"AL",NA,"SS"
"chaseha01","Baseball Magazine All-Star",1910,"ML",NA,"1B"
"lajoina01","Baseball Magazine All-Star",1910,"ML",NA,"2B"
"devliar01","Baseball Magazine All-Star",1910,"ML",NA,"3B"
"gibsoge01","Baseball Magazine All-Star",1910,"ML",NA,"C1"
"archeji01","Baseball Magazine All-Star",1910,"ML",NA,"C2"
"speaktr01","Baseball Magazine All-Star",1910,"ML",NA,"CF"
"mageesh01","Baseball Magazine All-Star",1910,"ML",NA,"LF"
"walshed01","Baseball Magazine All-Star",1910,"ML",NA,"P1"
"bondto01","Pitching Triple Crown",1877,"NL",NA,NA
"hinespa01","Triple Crown",1878,"NL",NA,NA
"heckegu01","Pitching Triple Crown",1884,"AA",NA,NA
"radboch01","Pitching Triple Crown",1884,"NL",NA,NA
"oneilti01","Triple Crown",1887,"AA",NA,NA
"keefeti01","Pitching Triple Crown",1888,"NL",NA,NA
"clarkjo01","Pitching Triple Crown",1889,"NL",NA,NA
"rusieam01","Pitching Triple Crown",1894,"NL",NA,NA
"duffyhu01","Triple Crown",1894,"NL",NA,NA
"youngcy01","Pitching Triple Crown",1901,"AL",NA,NA
"lajoina01","Triple Crown",1901,"AL",NA,NA
"wadderu01","Pitching Triple Crown",1905,"AL",NA,NA
"mathech01","Pitching Triple Crown",1905,"NL",NA,NA
"chaseha01","Baseball Magazine All-Star",1908,"AL",NA,"1B"
"lajoina01","Baseball Magazine All-Star",1908,"AL",NA,"2B"
"lordha01","Baseball Magazine All-Star",1908,"AL",NA,"3B"
"crigelo01","Baseball Magazine All-Star",1908,"AL",NA,"C"
"sullibi03","Baseball Magazine All-Star",1908,"AL",NA,"C"
"crawfsa01","Baseball Magazine All-Star",1908,"AL",NA,"CF"
"stonege01","Baseball Magazine All-Star",1908,"AL",NA,"LF"
"walshed01","Baseball Magazine All-Star",1908,"AL",NA,"P1"
"youngcy01","Baseball Magazine All-Star",1908,"AL",NA,"P2"
"wadderu01","Baseball Magazine All-Star",1908,"AL",NA,"P3"
"jossad01","Baseball Magazine All-Star",1908,"AL",NA,"P4"
"donovbi01","Baseball Magazine All-Star",1908,"AL",NA,"P5"
"cobbty01","Baseball Magazine All-Star",1908,"AL",NA,"RF"
"wallabo01","Baseball Magazine All-Star",1908,"AL",NA,"SS"
"chaseha01","Baseball Magazine All-Star",1908,"ML",NA,"1B"
"lajoina01","Baseball Magazine All-Star",1908,"ML",NA,"2B"
"devliar01","Baseball Magazine All-Star",1908,"ML",NA,"3B"
"bresnro01","Baseball Magazine All-Star",1908,"ML",NA,"C"
"klingjo01","Baseball Magazine All-Star",1908,"ML",NA,"C"
"donlimi01","Baseball Magazine All-Star",1908,"ML",NA,"CF"
"clarkfr01","Baseball Magazine All-Star",1908,"ML",NA,"LF"
"walshed01","Baseball Magazine All-Star",1908,"ML",NA,"P1"
"mathech01","Baseball Magazine All-Star",1908,"ML",NA,"P2"
"youngcy01","Baseball Magazine All-Star",1908,"ML",NA,"P3"
"brownmo01","Baseball Magazine All-Star",1908,"ML",NA,"P4"
"ruckena01","Baseball Magazine All-Star",1908,"ML",NA,"P5"
"cobbty01","Baseball Magazine All-Star",1908,"ML",NA,"RF"
"wagneho01","Baseball Magazine All-Star",1908,"ML",NA,"SS"
"tennefr02","Baseball Magazine All-Star",1908,"NL",NA,"1B"
"eversjo01","Baseball Magazine All-Star",1908,"NL",NA,"2B"
"devliar01","Baseball Magazine All-Star",1908,"NL",NA,"3B"
"bresnro01","Baseball Magazine All-Star",1908,"NL",NA,"C"
"klingjo01","Baseball Magazine All-Star",1908,"NL",NA,"C"
"donlimi01","Baseball Magazine All-Star",1908,"NL",NA,"CF"
"clarkfr01","Baseball Magazine All-Star",1908,"NL",NA,"LF"
"brownmo01","Baseball Magazine All-Star",1908,"NL",NA,"P1"
"mathech01","Baseball Magazine All-Star",1908,"NL",NA,"P2"
"ruckena01","Baseball Magazine All-Star",1908,"NL",NA,"P3"
"willivi01","Baseball Magazine All-Star",1908,"NL",NA,"P4"
"reulbed01","Baseball Magazine All-Star",1908,"NL",NA,"P5"
"schulfr01","Baseball Magazine All-Star",1908,"NL",NA,"RF"
"wagneho01","Baseball Magazine All-Star",1908,"NL",NA,"SS"
"mathech01","Pitching Triple Crown",1908,"NL",NA,NA
"chaseha01","Baseball Magazine All-Star",1909,"AL",NA,"1B"
"collied01","Baseball Magazine All-Star",1909,"AL",NA,"2B"
"lordha01","Baseball Magazine All-Star",1909,"AL",NA,"3B"
"carribi02","Baseball Magazine All-Star",1909,"AL",NA,"C1"
"sullibi03","Baseball Magazine All-Star",1909,"AL",NA,"C2"
"streega01","Baseball Magazine All-Star",1909,"AL",NA,"C3"
"speaktr01","Baseball Magazine All-Star",1909,"AL",NA,"CF"
"crawfsa01","Baseball Magazine All-Star",1909,"AL",NA,"LF"
"walshed01","Baseball Magazine All-Star",1909,"AL",NA,"P1"
"planked01","Baseball Magazine All-Star",1909,"AL",NA,"P2"
"johnswa01","Baseball Magazine All-Star",1909,"AL",NA,"P3"
"mullige01","Baseball Magazine All-Star",1909,"AL",NA,"P4"
"woodjo02","Baseball Magazine All-Star",1909,"AL",NA,"P5"
"cobbty01","Baseball Magazine All-Star",1909,"AL",NA,"RF"
"bushdo01","Baseball Magazine All-Star",1909,"AL",NA,"SS"
"chaseha01","Baseball Magazine All-Star",1909,"ML",NA,"1B"
"collied01","Baseball Magazine All-Star",1909,"ML",NA,"2B"
"lordha01","Baseball Magazine All-Star",1909,"ML",NA,"3B"
"klingjo01","Baseball Magazine All-Star",1909,"ML",NA,"C1"
"carribi02","Baseball Magazine All-Star",1909,"ML",NA,"C2"
"gibsoge01","Baseball Magazine All-Star",1909,"ML",NA,"C3"
"speaktr01","Baseball Magazine All-Star",1909,"ML",NA,"CF"
"clarkfr01","Baseball Magazine All-Star",1909,"ML",NA,"LF"
"mathech01","Baseball Magazine All-Star",1909,"ML",NA,"P1"
"walshed01","Baseball Magazine All-Star",1909,"ML",NA,"P2"
"brownmo01","Baseball Magazine All-Star",1909,"ML",NA,"P3"
"adamsba01","Baseball Magazine All-Star",1909,"ML",NA,"P4"
"mathech01","Baseball Magazine All-Star",1910,"ML",NA,"P2"
"coombja01","Baseball Magazine All-Star",1910,"ML",NA,"P3"
"bendech01","Baseball Magazine All-Star",1910,"ML",NA,"P4"
"johnswa01","Baseball Magazine All-Star",1910,"ML",NA,"P5"
"cobbty01","Baseball Magazine All-Star",1910,"ML",NA,"RF"
"wagneho01","Baseball Magazine All-Star",1910,"ML",NA,"SS"
"chancfr01","Baseball Magazine All-Star",1910,"NL",NA,"1B"
"eversjo01","Baseball Magazine All-Star",1910,"NL",NA,"2B"
"devliar01","Baseball Magazine All-Star",1910,"NL",NA,"3B"
"gibsoge01","Baseball Magazine All-Star",1910,"NL",NA,"C1"
"archeji01","Baseball Magazine All-Star",1910,"NL",NA,"C2"
"leachto01","Baseball Magazine All-Star",1910,"NL",NA,"CF"
"mageesh01","Baseball Magazine All-Star",1910,"NL",NA,"LF"
"mathech01","Baseball Magazine All-Star",1910,"NL",NA,"P1"
"ruckena01","Baseball Magazine All-Star",1910,"NL",NA,"P2"
"coleki01","Baseball Magazine All-Star",1910,"NL",NA,"P3"
"schulfr01","Baseball Magazine All-Star",1910,"NL",NA,"RF"
"wagneho01","Baseball Magazine All-Star",1910,"NL",NA,"SS"
"chaseha01","Baseball Magazine All-Star",1911,"AL",NA,"1B"
"collied01","Baseball Magazine All-Star",1911,"AL",NA,"2B"
"bakerfr01","Baseball Magazine All-Star",1911,"AL",NA,"3B"
"thomair01","Baseball Magazine All-Star",1911,"AL",NA,"C1"
"carribi02","Baseball Magazine All-Star",1911,"AL",NA,"C2"
"stanaos01","Baseball Magazine All-Star",1911,"AL",NA,"C3"
"cobbty01","Baseball Magazine All-Star",1911,"AL",NA,"CF"
"crawfsa01","Baseball Magazine All-Star",1911,"AL",NA,"LF"
"johnswa01","Baseball Magazine All-Star",1911,"AL",NA,"P1"
"walshed01","Baseball Magazine All-Star",1911,"AL",NA,"P2"
"greggve01","Baseball Magazine All-Star",1911,"AL",NA,"P3"
"bendech01","Baseball Magazine All-Star",1911,"AL",NA,"P4"
"coombja01","Baseball Magazine All-Star",1911,"AL",NA,"P5"
"jacksjo01","Baseball Magazine All-Star",1911,"AL",NA,"RF"
"bushdo01","Baseball Magazine All-Star",1911,"AL",NA,"SS"
"chaseha01","Baseball Magazine All-Star",1911,"ML",NA,"1B"
"collied01","Baseball Magazine All-Star",1911,"ML",NA,"2B"
"bakerfr01","Baseball Magazine All-Star",1911,"ML",NA,"3B"
"bresnro01","Baseball Magazine All-Star",1911,"ML",NA,"C1"
"dooinre01","Baseball Magazine All-Star",1911,"ML",NA,"C2"
"meyerch01","Baseball Magazine All-Star",1911,"ML",NA,"C3"
"thomair01","Baseball Magazine All-Star",1911,"ML",NA,"C4"
"cobbty01","Baseball Magazine All-Star",1911,"ML",NA,"CF"
"clarkfr01","Baseball Magazine All-Star",1911,"ML",NA,"LF"
"johnswa01","Baseball Magazine All-Star",1911,"ML",NA,"P2"
"mathech01","Baseball Magazine All-Star",1911,"ML",NA,"P2"
"alexape01","Baseball Magazine All-Star",1911,"ML",NA,"P3"
"greggve01","Baseball Magazine All-Star",1911,"ML",NA,"P4"
"ruckena01","Baseball Magazine All-Star",1911,"ML",NA,"P5"
"walshed01","Baseball Magazine All-Star",1911,"ML",NA,"P6"
"jacksjo01","Baseball Magazine All-Star",1911,"ML",NA,"RF"
"wagneho01","Baseball Magazine All-Star",1911,"ML",NA,"SS"
"daubeja01","Baseball Magazine All-Star",1911,"NL",NA,"1B"
"doylela01","Baseball Magazine All-Star",1911,"NL",NA,"2B"
"loberha01","Baseball Magazine All-Star",1911,"NL",NA,"3B"
"bresnro01","Baseball Magazine All-Star",1911,"NL",NA,"C1"
"dooinre01","Baseball Magazine All-Star",1911,"NL",NA,"C2"
"meyerch01","Baseball Magazine All-Star",1911,"NL",NA,"C3"
"archeji01","Baseball Magazine All-Star",1911,"NL",NA,"C4"
"donlimi01","Baseball Magazine All-Star",1911,"NL",NA,"CF"
"clarkfr01","Baseball Magazine All-Star",1911,"NL",NA,"LF"
"mathech01","Baseball Magazine All-Star",1911,"NL",NA,"P1"
"marquru01","Baseball Magazine All-Star",1911,"NL",NA,"P2"
"alexape01","Baseball Magazine All-Star",1911,"NL",NA,"P3"
"ruckena01","Baseball Magazine All-Star",1911,"NL",NA,"P4"
"schulfr01","Baseball Magazine All-Star",1911,"NL",NA,"RF"
"wagneho01","Baseball Magazine All-Star",1911,"NL",NA,"SS"
"cobbty01","Most Valuable Player",1911,"AL",NA,NA
"schulfr01","Most Valuable Player",1911,"NL",NA,NA
"mcinnst01","Baseball Magazine All-Star",1912,"AL",NA,"1B"
"collied01","Baseball Magazine All-Star",1912,"AL",NA,"2B"
"gardnla01","Baseball Magazine All-Star",1912,"AL",NA,"3B"
"stanaos01","Baseball Magazine All-Star",1912,"AL",NA,"C1"
"ainsmed01","Baseball Magazine All-Star",1912,"AL",NA,"C2"
"cobbty01","Baseball Magazine All-Star",1912,"AL",NA,"OF"
"jacksjo01","Baseball Magazine All-Star",1912,"AL",NA,"OF"
"speaktr01","Baseball Magazine All-Star",1912,"AL",NA,"OF"
"johnswa01","Baseball Magazine All-Star",1912,"AL",NA,"P1"
"woodjo02","Baseball Magazine All-Star",1912,"AL",NA,"P2"
"planked01","Baseball Magazine All-Star",1912,"AL",NA,"P3"
"wagnehe01","Baseball Magazine All-Star",1912,"AL",NA,"SS"
"daubeja01","Baseball Magazine All-Star",1912,"ML",NA,"1B"
"eversjo01","Baseball Magazine All-Star",1912,"ML",NA,"2B"
"zimmehe01","Baseball Magazine All-Star",1912,"ML",NA,"3B"
"archeji01","Baseball Magazine All-Star",1912,"ML",NA,"C1"
"meyerch01","Baseball Magazine All-Star",1912,"ML",NA,"C2"
"cobbty01","Baseball Magazine All-Star",1912,"ML",NA,"OF"
"jacksjo01","Baseball Magazine All-Star",1912,"ML",NA,"OF"
"speaktr01","Baseball Magazine All-Star",1912,"ML",NA,"OF"
"johnswa01","Baseball Magazine All-Star",1912,"ML",NA,"P1"
"woodjo02","Baseball Magazine All-Star",1912,"ML",NA,"P1"
"ruckena01","Baseball Magazine All-Star",1912,"ML",NA,"P2"
"wagneho01","Baseball Magazine All-Star",1912,"ML",NA,"SS"
"daubeja01","Baseball Magazine All-Star",1912,"NL",NA,"1B"
"eversjo01","Baseball Magazine All-Star",1912,"NL",NA,"2B"
"zimmehe01","Baseball Magazine All-Star",1912,"NL",NA,"3B"
"archeji01","Baseball Magazine All-Star",1912,"NL",NA,"C1"
"meyerch01","Baseball Magazine All-Star",1912,"NL",NA,"C2"
"mageesh01","Baseball Magazine All-Star",1912,"NL",NA,"OF"
"paskedo01","Baseball Magazine All-Star",1912,"NL",NA,"OF"
"wilsoch01","Baseball Magazine All-Star",1912,"NL",NA,"OF"
"tesreje01","Baseball Magazine All-Star",1912,"NL",NA,"P1"
"mathech01","Baseball Magazine All-Star",1912,"NL",NA,"P2"
"ruckena01","Baseball Magazine All-Star",1912,"NL",NA,"P3"
"wagneho01","Baseball Magazine All-Star",1912,"NL",NA,"SS"
"speaktr01","Most Valuable Player",1912,"AL",NA,NA
"doylela01","Most Valuable Player",1912,"NL",NA,NA
"mcinnst01","Baseball Magazine All-Star",1913,"AL",NA,"1B"
"collied01","Baseball Magazine All-Star",1913,"AL",NA,"2B"
"bakerfr01","Baseball Magazine All-Star",1913,"AL",NA,"3B"
"schanwa01","Baseball Magazine All-Star",1913,"AL",NA,"C"
"cobbty01","Baseball Magazine All-Star",1913,"AL",NA,"OF"
"jacksjo01","Baseball Magazine All-Star",1913,"AL",NA,"OF"
"speaktr01","Baseball Magazine All-Star",1913,"AL",NA,"OF"
"johnswa01","Baseball Magazine All-Star",1913,"AL",NA,"P1"
"falkecy01","Baseball Magazine All-Star",1913,"AL",NA,"P2"
"barryja01","Baseball Magazine All-Star",1913,"AL",NA,"SS"
"daubeja01","Baseball Magazine All-Star",1913,"ML",NA,"1B"
"collied01","Baseball Magazine All-Star",1913,"ML",NA,"2B"
"bakerfr01","Baseball Magazine All-Star",1913,"ML",NA,"3B"
"archeji01","Baseball Magazine All-Star",1913,"ML",NA,"C"
"cobbty01","Baseball Magazine All-Star",1913,"ML",NA,"OF"
"jacksjo01","Baseball Magazine All-Star",1913,"ML",NA,"OF"
"speaktr01","Baseball Magazine All-Star",1913,"ML",NA,"OF"
"johnswa01","Baseball Magazine All-Star",1913,"ML",NA,"P1"
"mathech01","Baseball Magazine All-Star",1913,"ML",NA,"P2"
"wagneho01","Baseball Magazine All-Star",1913,"ML",NA,"SS"
"daubeja01","Baseball Magazine All-Star",1913,"NL",NA,"1B"
"vioxji01","Baseball Magazine All-Star",1913,"NL",NA,"2B"
"zimmehe01","Baseball Magazine All-Star",1913,"NL",NA,"3B"
"archeji01","Baseball Magazine All-Star",1913,"NL",NA,"C"
"cravaga01","Baseball Magazine All-Star",1913,"NL",NA,"OF"
"leachto01","Baseball Magazine All-Star",1913,"NL",NA,"OF"
"wheatza01","Baseball Magazine All-Star",1913,"NL",NA,"OF"
"mathech01","Baseball Magazine All-Star",1913,"NL",NA,"P1"
"alexape01","Baseball Magazine All-Star",1913,"NL",NA,"P2"
"wagneho01","Baseball Magazine All-Star",1913,"NL",NA,"SS"
"johnswa01","Most Valuable Player",1913,"AL",NA,NA
"daubeja01","Most Valuable Player",1913,"NL",NA,NA
"johnswa01","Pitching Triple Crown",1913,"AL",NA,NA
"mcinnst01","Baseball Magazine All-Star",1914,"AL",NA,"1B"
"collied01","Baseball Magazine All-Star",1914,"AL",NA,"2B"
"bakerfr01","Baseball Magazine All-Star",1914,"AL",NA,"3B"
"schanwa01","Baseball Magazine All-Star",1914,"AL",NA,"C1"
"schalra01","Baseball Magazine All-Star",1914,"AL",NA,"C2"
"cobbty01","Baseball Magazine All-Star",1914,"AL",NA,"OF"
"jacksjo01","Baseball Magazine All-Star",1914,"AL",NA,"OF"
"speaktr01","Baseball Magazine All-Star",1914,"AL",NA,"OF"
"johnswa01","Baseball Magazine All-Star",1914,"AL",NA,"P1"
"leonadu01","Baseball Magazine All-Star",1914,"AL",NA,"P2"
"planked01","Baseball Magazine All-Star",1914,"AL",NA,"P3"
"barryja01","Baseball Magazine All-Star",1914,"AL",NA,"SS"
"daubeja01","Baseball Magazine All-Star",1914,"ML",NA,"1B"
"collied01","Baseball Magazine All-Star",1914,"ML",NA,"2B"
"bakerfr01","Baseball Magazine All-Star",1914,"ML",NA,"3B"
"archeji01","Baseball Magazine All-Star",1914,"ML",NA,"C1"
"schanwa01","Baseball Magazine All-Star",1914,"ML",NA,"C2"
"cobbty01","Baseball Magazine All-Star",1914,"ML",NA,"OF"
"jacksjo01","Baseball Magazine All-Star",1914,"ML",NA,"OF"
"speaktr01","Baseball Magazine All-Star",1914,"ML",NA,"OF"
"alexape01","Baseball Magazine All-Star",1914,"ML",NA,"P1"
"mathech01","Baseball Magazine All-Star",1914,"ML",NA,"P2"
"johnswa01","Baseball Magazine All-Star",1914,"ML",NA,"P3"
"maranra01","Baseball Magazine All-Star",1914,"ML",NA,"SS"
"daubeja01","Baseball Magazine All-Star",1914,"NL",NA,"1B"
"eversjo01","Baseball Magazine All-Star",1914,"NL",NA,"2B"
"loberha01","Baseball Magazine All-Star",1914,"NL",NA,"3B"
"archeji01","Baseball Magazine All-Star",1914,"NL",NA,"C1"
"wingoiv01","Baseball Magazine All-Star",1914,"NL",NA,"C2"
"burnsge01","Baseball Magazine All-Star",1914,"NL",NA,"OF"
"mageesh01","Baseball Magazine All-Star",1914,"NL",NA,"OF"
